2024-12-08|30723|10320833|lose
2024-12-08|9343|6494375|win
2024-12-08|9343|4646341|win
2024-12-08|44552|8735980|win
2024-12-09|9343|10808149|win
2024-12-09|43776|1584568|win
2024-12-09|44231|9928683|win
2024-12-09|5567|2003490|lose
2024-12-09|43801|7806242|lose
2024-12-09|43488|9907597|win
2024-12-09|43776|2105490|lose
2024-12-09|9343|2922388|win
2024-12-09|9343|8653463|win
2024-12-09|45143|11250870|win
2024-12-09|44572|10511206|lose
2024-12-09|45194|10875017|win
2024-12-09|9343|7627013|lose
2024-12-09|43776|2105490|lose
2024-12-09|9343|9824370|lose
2024-12-09|21|2152982|win
2024-12-09|43776|2460825|win
2024-12-09|9343|10261933|lose
2024-12-09|30723|10320833|win
2024-12-09|11059|2454720|win
2024-12-09|43900|10618906|win
2024-12-09|43836|4005883|win
2024-12-09|9130|7369431|win
2024-12-09|12008|3017075|win
2024-12-10|44552|8644207|win
2024-12-10|9343|5828517|win
2024-12-10|13019|3427782|win
2024-12-10|44794|10759818|win
2024-12-10|44801|10261446|win
2024-12-10|43776|510396|lose
2024-12-10|28314|6017337|win
2024-12-10|43488|10136247|win
2024-12-10|5567|11061115|win
2024-12-10|5567|10162007|win
2024-12-10|14349|10421734|win
2024-12-10|9343|3833632|lose
2024-12-10|14349|10158202|win
2024-12-10|11059|9389746|win
2024-12-10|43776|1931942|lose
2024-12-10|35055|7265555|win
2024-12-10|30723|10175949|lose
2024-12-10|44231|10799124|win
2024-12-10|43776|10021944|win
2024-12-10|9343|7835667|lose
2024-12-10|11059|1188998|win
2024-12-10|30723|7283037|win
2024-12-10|43801|4387619|win
2024-12-10|44384|3856404|win
2024-12-10|44231|4622418|win
2024-12-10|28436|5353894|win
2024-12-10|44231|7097013|win
2024-12-10|14349|10276709|lose
2024-12-10|35055|6646218|win
2024-12-10|12008|10740319|win
2024-12-11|43776|510396|lose
2024-12-11|44794|10759818|win
2024-12-11|30723|10294783|win
2024-12-11|12008|10728261|win
2024-12-11|5567|11077870|win
2024-12-11|43776|10868824|lose
2024-12-11|44572|2594598|win
2024-12-11|5567|9646789|win
2024-12-11|44231|9613589|win
2024-12-11|22572|2877747|win
2024-12-11|9343|4215873|win
2024-12-11|44294|9878821|lose
2024-12-11|11059|3693517|lose
2024-12-11|43776|6420614|lose
2024-12-11|14349|11026540|lose
2024-12-11|22572|10021516|win
2024-12-11|43776|7819236|lose
2024-12-11|43801|2714829|win
2024-12-11|40636|2646169|win
2024-12-12|12008|7481235|win
2024-12-12|44794|5076282|win
2024-12-12|43776|510396|lose
2024-12-12|43776|4867093|lose
2024-12-12|30723|10881954|lose
2024-12-12|12008|5879598|lose
2024-12-12|44231|9621141|win
2024-12-12|9343|3353487|lose
2024-12-12|9343|7642916|win
2024-12-12|12008|4289299|lose
2024-12-12|30723|4852329|win
2024-12-12|5567|10310947|win
2024-12-12|5567|11140950|win
2024-12-12|9343|1479092|lose
2024-12-12|5567|4280501|win
2024-12-12|30723|11232310|lose
2024-12-12|44208|9360638|win
2024-12-12|44801|11131065|win
2024-12-12|30723|7702833|lose
2024-12-12|11059|1188998|win
2024-12-12|44231|3418048|win
2024-12-12|14349|5692363|win
2024-12-13|14349|7012048|lose
2024-12-13|43776|6993103|lose
2024-12-13|43776|6690807|lose
2024-12-13|43776|11106024|lose
2024-12-13|43776|9511098|win
2024-12-13|30723|4615794|lose
2024-12-13|30723|6772534|win
2024-12-13|43776|3688794|lose
2024-12-13|12008|4289299|lose
2024-12-13|43776|9949910|win
2024-12-13|9343|10683596|win
2024-12-13|14349|4368061|win
2024-12-13|43776|4077846|lose
2024-12-13|21757|9748513|win
2024-12-13|44228|5324277|win
2024-12-13|30723|8861004|win
2024-12-13|43801|7275165|win
2024-12-13|14349|10444173|lose
2024-12-13|9130|10697275|win
2024-12-13|43801|6346631|win
2024-12-13|9343|3833632|win
2024-12-14|43776|2105490|lose
2024-12-14|22572|5570696|win
2024-12-14|14349|7194082|win
2024-12-14|43776|1322885|lose
2024-12-14|44794|987590|lose
2024-12-14|13019|6935239|win
2024-12-14|9343|4215873|lose
2024-12-14|9343|9680014|lose
2024-12-14|43776|5598941|lose
2024-12-14|44231|2786222|win
2024-12-14|43776|2105490|lose
2024-12-14|12008|6789618|lose
2024-12-14|44231|7091930|win
2024-12-14|30723|7283037|win
2024-12-14|14349|10691652|win
2024-12-14|12008|3162828|win
2024-12-14|44552|10149431|win
2024-12-14|35055|4737915|win
2024-12-14|14349|10044140|win
2024-12-14|44153|11025916|win
2024-12-14|30723|5721414|win
2024-12-15|43776|9488262|lose
2024-12-15|12008|10795388|win
2024-12-15|44836|7638394|win
2024-12-15|9343|5440235|lose
2024-12-15|9343|9971179|win
2024-12-15|44794|11082238|win
2024-12-15|44231|8825525|win
2024-12-15|44294|9805325|win
2024-12-15|43776|8730489|win
2024-12-15|12008|10795388|win
2024-12-15|44841|11086864|timeout
2024-12-15|44231|5076282|win
2024-12-15|9343|8894524|lose
2024-12-15|44514|9683240|win
2024-12-15|43776|10820359|lose
2024-12-15|14349|10986812|win
2024-12-15|14349|7194082|win
2024-12-15|44384|3923269|lose
2024-12-15|9343|3820552|win
2024-12-15|43801|7263232|win
2024-12-15|43776|1396838|lose
2024-12-15|43776|9260875|lose
2024-12-15|12008|7771661|win
2024-12-15|5567|6496151|win
2024-12-15|14349|3054067|win
2024-12-15|12008|4034247|win
2024-12-15|43776|6420614|lose
2024-12-15|14349|2792047|win
2024-12-15|44228|5324277|win
2024-12-15|43836|4005883|win
2024-12-15|40258|5207637|win
2024-12-15|14349|4368061|win
2024-12-15|43776|2105490|timeout
2024-12-15|43776|1396838|timeout
2024-12-16|9343|4711484|lose
2024-12-16|14349|10711284|win
2024-12-16|14349|10525928|win
2024-12-16|43776|7819236|lose
2024-12-16|22572|10718045|win
2024-12-16|13019|9387302|lose
2024-12-16|21|4814853|win
2024-12-16|9343|4215873|win
2024-12-16|12008|3388791|win
2024-12-16|9343|3833632|win
2024-12-16|44228|10211819|lose
2024-12-16|44572|2594598|win
2024-12-16|43776|11106024|lose
2024-12-16|14349|10141742|win
2024-12-16|44794|6054000|win
2024-12-16|9343|11016854|win
2024-12-16|44794|10353023|win
2024-12-16|5567|74512|win
2024-12-16|30723|4852329|win
2024-12-16|5567|5208336|win
2024-12-16|43776|2745009|win
2024-12-16|43776|9234655|lose
2024-12-16|9343|10540772|lose
2024-12-16|12008|4881596|win
2024-12-16|13019|7065004|win
2024-12-16|14349|9091550|win
2024-12-16|12008|9986923|win
2024-12-16|43776|4509151|timeout
2024-12-17|43801|11005079|lose
2024-12-17|9343|11142030|win
2024-12-17|9343|9824370|lose
2024-12-17|43776|9260875|lose
2024-12-17|12008|2600819|win
2024-12-17|9343|5440235|lose
2024-12-17|43801|6346631|win
2024-12-17|44153|11025916|win
2024-12-17|30723|4288446|lose
2024-12-17|30723|77213|lose
2024-12-17|43776|11223324|lose
2024-12-17|9343|8945793|lose
2024-12-17|5567|11072665|win
2024-12-17|44552|10450337|win
2024-12-17|9343|7769078|lose
2024-12-17|9343|10841972|win
2024-12-17|30723|7801085|win
2024-12-17|43488|9092949|win
2024-12-17|9343|8945793|lose
2024-12-18|43776|3672974|win
2024-12-18|43776|7809941|win
2024-12-18|43776|7673340|lose
2024-12-18|43776|2460825|win
2024-12-18|44572|10930542|win
2024-12-18|45155|9180678|win
2024-12-18|44794|6525892|lose
2024-12-18|43776|9722964|win
2024-12-18|30723|8757019|win
2024-12-18|44228|10882588|win
2024-12-18|12008|11063912|lose
2024-12-18|43776|684375|lose
2024-12-18|14349|1483123|win
2024-12-18|30723|9535239|win
2024-12-18|44231|3962009|win
2024-12-18|44231|11372304|win
2024-12-18|9343|8945793|lose
2024-12-18|5567|10851667|win
2024-12-18|5567|9105492|win
2024-12-19|44552|7387972|win
2024-12-19|14349|1483123|win
2024-12-19|14349|9091550|win
2024-12-19|14349|10966461|win
2024-12-19|44552|9777335|win
2024-12-19|28436|7809785|win
2024-12-19|14349|10236446|win
2024-12-19|28314|3271342|win
2024-12-19|43776|10871551|win
2024-12-19|11059|3693517|win
2024-12-19|5567|5355085|win
2024-12-19|43776|7848722|lose
2024-12-19|9343|2506852|lose
2024-12-19|13019|10737480|win
2024-12-19|25961|10850809|win
2024-12-19|43801|5791286|win
2024-12-19|14349|10044140|win
2024-12-19|12008|6100735|win
2024-12-19|44552|7387972|win
2024-12-19|44208|5082103|win
2024-12-20|22572|9906542|win
2024-12-20|14349|9595543|win
2024-12-20|12008|10980939|win
2024-12-20|9343|9260499|lose
2024-12-20|43776|7541693|win
2024-12-20|43488|9985851|win
2024-12-20|14349|9091550|win
2024-12-20|12008|4022943|win
2024-12-20|9343|9550205|win
2024-12-20|43801|5791286|win
2024-12-20|43776|7695801|lose
2024-12-20|5567|3982089|win
2024-12-20|9343|3053481|win
2024-12-20|14349|6212109|win
2024-12-20|43776|10481476|win
2024-12-20|43488|9092949|win
2024-12-20|9343|2803443|win
2024-12-20|12008|4289299|lose
2024-12-20|44801|10261446|lose
2024-12-20|43801|9289481|win
2024-12-20|44231|11226055|win
2024-12-20|9343|10493671|lose
2024-12-20|44552|8735980|win
2024-12-21|13019|6407954|win
2024-12-21|44228|7440918|win
2024-12-21|44208|10985216|win
2024-12-21|28314|6017337|win
2024-12-21|11059|2454720|win
2024-12-21|43801|7463009|win
2024-12-21|14349|7243649|win
2024-12-21|30723|8757019|win
2024-12-21|5567|4280501|win
2024-12-21|43776|6993103|lose
2024-12-21|12008|4022943|win
2024-12-21|28314|3131331|win
2024-12-21|43801|4004133|win
2024-12-21|30723|10104625|win
2024-12-21|14349|9595543|win
2024-12-21|9343|9680014|lose
2024-12-21|43776|10444120|win
2024-12-21|44294|9805325|lose
2024-12-21|44836|10864530|win
2024-12-21|43776|10021944|lose
2024-12-21|14349|7572874|win
2024-12-21|14349|3304062|win
2024-12-22|14349|3964055|lose
2024-12-22|28314|2204131|win
2024-12-22|21757|3096024|lose
2024-12-22|12789|8827302|win
2024-12-22|40258|10991204|win
2024-12-22|37251|9508630|win
2024-12-22|22572|10021516|win
2024-12-22|43801|10722055|lose
2024-12-22|14349|10403786|lose
2024-12-22|43776|5598941|lose
2024-12-22|14349|10691652|win
2024-12-22|43776|10021944|lose
2024-12-22|35055|10932726|win
2024-12-22|43776|6330932|lose
2024-12-22|43801|7806242|win
2024-12-22|43776|8730489|lose
2024-12-22|43801|4004133|win
2024-12-22|12008|4614179|win
2024-12-22|30723|9861612|win
2024-12-22|30723|9704877|win
2024-12-23|22572|10565993|win
2024-12-23|44231|11226055|lose
2024-12-23|14349|10354072|win
2024-12-23|44231|7707202|win
2024-12-23|12008|9893350|win
2024-12-23|13019|2576739|win
2024-12-23|9343|6709006|lose
2024-12-23|30723|11232310|lose
2024-12-23|9343|7658712|lose
2024-12-23|30723|4270036|win
2024-12-23|44384|11131230|win
2024-12-23|44572|10930542|win
2024-12-23|43801|7263232|win
2024-12-23|9343|9680014|win
2024-12-23|44794|10925608|win
2024-12-23|5567|11051478|win
2024-12-23|43776|9511098|win
2024-12-23|14349|10602141|lose
2024-12-23|9343|6018193|win
2024-12-23|5567|5208336|win
2024-12-23|44231|7091930|win
2024-12-23|14349|7017555|win
2024-12-24|12008|4415839|lose
2024-12-24|43776|10308028|win
2024-12-24|44231|8920976|win
2024-12-24|14349|10874872|win
2024-12-24|35055|11273437|win
2024-12-24|12008|5177893|win
2024-12-24|14349|10167495|lose
2024-12-24|44208|9881706|win
2024-12-24|44208|2565455|win
2024-12-24|43776|7673340|win
2024-12-24|43801|11005079|win
2024-12-24|44228|10211819|lose
2024-12-24|43776|1396838|lose
2024-12-24|30723|8615920|win
2024-12-24|14349|10158202|win
2024-12-24|14349|11350773|win
2024-12-24|30723|4852329|win
2024-12-24|13019|4251052|win
2024-12-24|43801|8909793|win
2024-12-24|44552|11011783|win
2024-12-25|14349|10525928|win
2024-12-25|44231|9928683|win
2024-12-25|44231|8615282|lose
2024-12-25|43776|6492008|lose
2024-12-25|9343|2562473|lose
2024-12-25|9343|7658712|lose
2024-12-25|43801|10728715|win
2024-12-25|30723|7045645|win
2024-12-25|12008|3162828|win
2024-12-25|21757|3096024|win
2024-12-25|13019|7042525|win
2024-12-25|14349|10711284|win
2024-12-25|14349|9595543|win
2024-12-25|9130|4530287|win
2024-12-25|9343|10439499|lose
2024-12-25|43776|9893124|lose
2024-12-25|9343|6207631|win
2024-12-25|12008|10466059|win
2024-12-25|30723|4159842|win
2024-12-25|5567|3601778|win
2024-12-25|44231|10537898|win
2024-12-25|35055|9033083|win
2024-12-25|14349|8841138|win
2024-12-25|13019|4324673|win
2024-12-25|9130|10697275|win
2024-12-25|44836|1936704|win
2024-12-25|30723|9839779|lose
2024-12-25|44836|1863470|win
2024-12-25|9343|8874418|win
2024-12-25|35055|2247968|win
2024-12-25|9343|4763685|lose
2024-12-25|43776|4331077|timeout
2024-12-26|43776|5447255|win
2024-12-26|5567|3982089|win
2024-12-26|13019|4324673|win
2024-12-26|14349|11350773|lose
2024-12-26|43776|5607631|win
2024-12-26|44228|10274250|win
2024-12-26|5567|11072665|win
2024-12-26|44231|9928683|lose
2024-12-26|30723|10294783|lose
2024-12-26|14349|7194082|lose
2024-12-26|43776|5607631|win
2024-12-26|14349|10444173|lose
2024-12-26|44228|3545547|win
2024-12-26|13019|10316645|lose
2024-12-26|14349|1166918|win
2024-12-26|44208|10058334|win
2024-12-26|44801|10261412|win
2024-12-26|14349|10602141|lose
2024-12-26|43776|11223324|lose
2024-12-26|14349|10602141|win
2024-12-26|9343|1502578|lose
2024-12-26|17364|6287344|win
2024-12-26|14349|10256367|win
2024-12-26|43776|10871551|lose
2024-12-26|43488|11265340|win
2024-12-26|44572|9932442|win
2024-12-26|44228|10288425|win
2024-12-26|9343|4763685|lose
2024-12-26|12008|1431591|lose
2024-12-26|30723|3020379|win
2024-12-26|14349|9563506|win
2024-12-26|44552|6890667|win
2024-12-26|12008|1431591|lose
2024-12-26|44572|9932442|win
2024-12-26|44208|9360638|win
2024-12-26|14349|7012048|win
2024-12-26|44572|10511206|lose
2024-12-27|35055|3054045|win
2024-12-27|14349|5692363|lose
2024-12-27|44228|7187340|win
2024-12-27|30723|10569485|win
2024-12-27|35055|4737915|win
2024-12-27|43776|1584568|lose
2024-12-27|44231|3418048|win
2024-12-27|28314|2204131|win
2024-12-27|43801|8909793|lose
2024-12-27|44228|9486266|win
2024-12-27|14349|5387476|lose
2024-12-27|43776|3688794|lose
2024-12-27|44231|9613589|lose
2024-12-27|43776|5935187|lose
2024-12-27|14349|10276709|lose
2024-12-27|30723|6311665|lose
2024-12-27|44231|11093527|lose
2024-12-27|30723|7460940|win
2024-12-27|30723|4601840|win
2024-12-27|44836|4367322|win
2024-12-27|44231|10279507|lose
2024-12-27|44801|11131065|win
2024-12-27|14349|6348152|win
2024-12-27|43776|6342605|lose
2024-12-28|14349|10276709|lose
2024-12-28|43776|4867093|lose
2024-12-28|9343|10173107|win
2024-12-28|44836|1936704|win
2024-12-28|11059|3693517|win
2024-12-28|35055|10848888|win
2024-12-28|44552|8905157|win
2024-12-28|30723|7283037|win
2024-12-28|44228|10093303|win
2024-12-28|14349|10986812|win
2024-12-28|44228|9486266|win
2024-12-28|44231|9621141|win
2024-12-28|5567|10162007|win
2024-12-28|43776|2460825|win
2024-12-28|9343|1502578|lose
2024-12-28|44836|1863470|lose
2024-12-28|43488|9845288|win
2024-12-28|9130|11420971|win
2024-12-28|44836|1936704|win
2024-12-28|43776|11223324|lose
2024-12-28|43836|10010646|win
2024-12-28|40258|11308330|win
2024-12-28|44208|10427625|win
2024-12-28|43776|10871551|lose
2024-12-28|9343|2562473|lose
2024-12-28|9343|8945793|lose
2024-12-28|9343|3366860|lose
2024-12-28|44231|6290838|win
2024-12-28|44231|4622418|win
2024-12-28|30723|2093274|win
2024-12-28|5567|9082926|win
2024-12-28|30723|5721414|win
2024-12-28|44231|10324920|win
2024-12-28|44228|6570201|win
2024-12-28|12008|3464475|win
2024-12-28|30723|9704877|win
2024-12-28|14349|2792047|win
2024-12-28|44228|6272741|win
2024-12-28|14349|1085014|win
2024-12-28|12008|4614179|win
2024-12-28|12008|3464475|win
2024-12-28|5567|8922023|win
2024-12-28|43776|4420744|lose
2024-12-28|14349|9091550|win
2024-12-29|44231|10411631|win
2024-12-29|30723|3476401|win
2024-12-29|5567|9082926|lose
2024-12-29|28314|742427|win
2024-12-29|43776|11223324|lose
2024-12-29|30723|4615794|win
2024-12-29|44228|9084276|win
2024-12-29|30723|4270036|win
2024-12-29|5567|9646789|win
2024-12-29|35055|10131082|win
2024-12-29|44228|6272741|win
2024-12-29|14349|6348152|win
2024-12-29|44231|11372304|win
2024-12-29|30723|8882460|win
2024-12-29|22572|9880514|win
2024-12-29|12008|6534666|win
2024-12-29|14349|3964055|lose
2024-12-29|9343|10808149|win
2024-12-29|9343|296039|win
2024-12-29|35055|11023137|win
2024-12-29|43776|10283783|lose
2024-12-29|5567|10359687|win
2024-12-29|43776|7161690|win
2024-12-29|43776|6330932|lose
2024-12-29|43776|6492008|lose
2024-12-29|9343|5828517|lose
2024-12-29|14349|3304062|win
2024-12-29|30723|5721414|win
2024-12-29|14349|7017555|win
2024-12-29|5567|7890028|win
2024-12-29|14349|4368061|win
2024-12-29|43776|4661302|win
2024-12-29|30723|9535239|win
2024-12-29|5567|8922023|win
2024-12-29|14349|4737745|win
2024-12-29|13019|7065004|win
2024-12-30|14349|10256367|win
2024-12-30|44231|7707202|win
2024-12-30|35055|3054045|win
2024-12-30|5567|11051478|win
2024-12-30|30723|8861004|lose
2024-12-30|43776|4661302|win
2024-12-30|43776|5607631|lose
2024-12-30|37251|7510126|win
2024-12-30|45231|11447008|win
2024-12-30|43776|1931942|lose
2024-12-30|44552|8716141|win
2024-12-30|9343|9824370|lose
2024-12-30|30723|8894449|win
2024-12-30|9343|10493671|win
2024-12-30|43776|4758756|win
2024-12-30|9343|9129141|lose
2024-12-30|43776|9111104|win
2024-12-30|44231|3962009|win
2024-12-30|14349|7194082|lose
2024-12-30|30723|10104625|win
2024-12-30|14349|10001212|win
2024-12-30|5567|8795183|win
2024-12-30|30723|1512362|lose
2024-12-30|30723|6167602|win
2024-12-30|5567|7773782|win
2024-12-30|30723|8900305|win
2024-12-30|14349|9683240|win
2024-12-30|9343|8945793|lose
2024-12-30|43776|6420614|lose
2024-12-30|30723|2965936|win
2024-12-30|5567|8980293|win
2024-12-30|44231|10411631|win
2024-12-30|14349|2792047|win
2024-12-30|12008|7186556|win
2024-12-30|14349|10871762|win
2024-12-30|14349|9091550|win
2024-12-31|44552|8644207|win
2024-12-31|44572|10511206|lose
2024-12-31|35055|11273437|win
2024-12-31|44294|9805325|lose
2024-12-31|43776|7541693|win
2024-12-31|13019|6138159|lose
2024-12-31|44231|9613589|lose
2024-12-31|30723|11232310|lose
2024-12-31|14349|10691652|win
2024-12-31|35055|11273437|win
2024-12-31|44228|3545547|win
2024-12-31|5567|10310947|lose
2024-12-31|44231|10799124|win
2024-12-31|30723|8615920|win
2024-12-31|14349|11026540|lose
2024-12-31|43776|8730489|lose
2024-12-31|14349|9180678|win
2024-12-31|43776|7161690|win
2024-12-31|43776|2460825|win
2024-12-31|37251|6380765|win
2024-12-31|30723|10053141|win
2024-12-31|43776|8730489|win
2024-12-31|14349|10236446|win
2024-12-31|30723|8643517|win
2024-12-31|9130|7518018|win
2024-12-31|30723|4852329|win
2024-12-31|44852|10396805|win
2025-01-01|14349|11350773|win
2025-01-01|43488|2422463|win
2025-01-01|22572|9906542|win
2025-01-01|43776|2531934|win
2025-01-01|44836|7405576|win
2025-01-01|43488|9891752|win
2025-01-01|43488|10797365|win
2025-01-01|43776|1322885|win
2025-01-01|43776|7809941|win
2025-01-01|5567|9646789|win
2025-01-01|44231|2786222|lose
2025-01-01|9343|11173342|win
2025-01-01|22572|11249215|win
2025-01-01|30723|6317612|win
2025-01-01|9343|10493671|win
2025-01-01|9343|2562473|lose
2025-01-02|9343|3053481|lose
2025-01-02|9343|5828517|lose
2025-01-02|13019|6407954|win
2025-01-02|43776|10308028|win
2025-01-02|44572|9909408|win
2025-01-02|14349|4368061|win
2025-01-02|44552|2587254|win
2025-01-02|14349|8841138|win
2025-01-03|9343|8874418|win
2025-01-03|28314|2204131|win
2025-01-03|44231|10223107|win
2025-01-03|12008|7249743|win
2025-01-03|44552|9777335|win
2025-01-03|43776|7819236|lose
2025-01-03|14349|10403786|win
2025-01-03|9343|4744459|win
2025-01-03|5567|9279694|win
2025-01-03|43776|10978074|lose
2025-01-03|43801|9170555|win
2025-01-03|40258|9610367|win
2025-01-03|9343|10439499|lose
2025-01-03|43488|2422463|win
2025-01-03|43776|10866966|win
2025-01-03|43836|10514008|win
2025-01-03|35055|11023137|win
2025-01-03|43776|9926393|win
2025-01-03|30723|10353114|lose
2025-01-03|40258|11308330|win
2025-01-03|12008|6100735|win
2025-01-04|43776|10917170|win
2025-01-04|44228|10093303|win
2025-01-04|30723|9839779|win
2025-01-04|45057|11153044|win
2025-01-04|43836|10514008|win
2025-01-04|43776|4867093|win
2025-01-04|43776|5935187|lose
2025-01-04|43836|10514008|win
2025-01-04|43801|10797365|lose
2025-01-05|14349|1483123|win
2025-01-05|43776|10866966|lose
2025-01-05|28436|10877094|win
2025-01-05|44969|3721825|win
2025-01-05|14349|10798532|win
2025-01-05|43776|9111104|win
2025-01-05|9343|7541693|win
2025-01-05|44801|7375356|win
2025-01-05|44801|11131065|win
2025-01-05|30723|8686491|win
2025-01-05|14349|10845035|win
2025-01-05|14349|9800766|win
2025-01-05|12008|4346508|win
2025-01-05|42581|10715865|win
2025-01-05|30723|77213|lose
